yearMonth,assunto_cnj,count
2016-12-01,Cobrança indevida de ligações,3
2016-12-01,Coisas,48
2016-12-01,"Colaboração com Grupo, Organização ou Associação Destinados à Produção ou Tráfico de Drogas",1
2016-12-01,Comercialização de dados cadastrais de consumidores,8
2016-12-01,Comissão,1
2016-12-01,Comodato,2
2016-12-01,Compensação,1
2016-12-01,Compra e Venda,305
2016-12-01,Compromisso,9
2016-12-01,Concessão,32
2016-12-01,Concessão / Permissão / Autorização,2
2016-12-01,Concurso Público / Edital,91
2016-12-01,Concussão,3
2016-12-01,Condomínio,70
2016-12-01,Condomínio em Edifício,27
2016-12-01,Consórcio,67
2016-12-01,Contra a liberdade pessoal,3
2016-12-01,Contrabando ou Descaminho,1
2016-12-01,Contratos Administrativos,71
2016-12-01,Contratos Bancários,1641
2016-12-01,Contratos de Consumo,53
2016-12-01,Contratos de Participacao Financeira,660
2016-12-01,Contravenções Penais,66
2016-12-01,Contribuição de Iluminação Pública,1
2016-12-01,Contribuição Sindical,3
2016-12-01,Contribuição sobre a folha de salários,1
2016-12-01,Contribuições,3
2016-12-01,Contribuições de Melhoria,22
2016-12-01,"Contribuições para o SEBRAE, SESC, SENAC, SENAI e outros",3
2016-12-01,Contribuições Previdenciárias,242
2016-12-01,Contribuições Sociais,2
2016-12-01,Controle de Constitucionalidade,5
2016-12-01,Convênio,2
2016-12-01,Correção Monetária,2
2016-12-01,Corretagem,60
2016-12-01,Corrupção ativa,5
2016-12-01,Crédito Rural,2
2016-12-01,Crédito Tributário,5
2016-12-01,Crimes contra a Fauna,3
2016-12-01,Crimes contra a Flora,4
2016-12-01,Crimes Contra a Ordem Economica,1
2016-12-01,Crimes contra as Relações de Consumo,4
2016-12-01,Crimes contra o Meio Ambiente e o Patrimônio Genético,1
2016-12-01,Crimes da Lei de licitações,2
2016-12-01,"Crimes de Lavagem ou Ocultação de Bens, Direitos ou Valores",2
2016-12-01,Crimes de Responsabilidade,4
2016-12-01,Crimes de Tortura,7
2016-12-01,Crimes de Tráfico Ilícito e uso indevido de drogas - L 6368,11
2016-12-01,Crimes de Trânsito,71
2016-12-01,Crimes do Sistema Nacional de Armas,124
2016-12-01,Crimes Militares,1
2016-12-01,Crimes Previstos no Estatuto da criança e do adolescente,3
2016-12-01,Crimes Previstos no Estatuto do Idoso,1
2016-12-01,Curso de Formação,1
2016-12-01,Da Poluição,9
2016-12-01,Dano,1
2016-12-01,Dano (art. 163),1
2016-12-01,Dano Ambiental,4
2016-12-01,Dano ao Erário,1
2016-12-01,Dano Qualificado,4
2016-12-01,De Tráfico Ilícito e Uso Indevido de Drogas,6
2016-12-01,De Trânsito,1
2016-12-01,Decorrente de Violência Doméstica,89
2016-12-01,Demissão ou Exoneração,6
2016-12-01,Denunciação caluniosa,2
2016-12-01,Depósito,1
2016-12-01,Desacato,5
2016-12-01,Desapropriação,13
2016-12-01,Desapropriação de Imóvel Urbano,1
2016-12-01,Desapropriação Indireta,5
2016-12-01,Desapropriação por Utilidade Pública / DL 3.365/1941,4
2016-12-01,Desconto em folha de pagamento,2
2016-12-01,Descontos Indevidos,30
2016-12-01,Desobediência,2
2016-12-01,Despejo para Uso Próprio,1
2016-12-01,Despejo por Denúncia Vazia,14
2016-12-01,Despesas Condominiais,54
2016-12-01,Difamação,5
2016-12-01,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,70
2016-12-01,Direito Autoral,23
2016-12-01,DIREITO CIVIL,30
2016-12-01,DIREITO DA CRIANÇA E DO ADOLESCENTE,141
2016-12-01,Direito de Imagem,15
2016-12-01,Direito de Vizinhança,19
2016-12-01,DIREITO DO CONSUMIDOR,58
2016-12-01,DIREITO DO TRABALHO,1
2016-12-01,DIREITO PENAL,21
2016-12-01,Dirigente Sindical,1
2016-12-01,Disponibilidade / Aproveitamento,1
2016-12-01,Dissolução,129
2016-12-01,Dívida Ativa não-tributária,34
2016-12-01,Divisão e Demarcação,13
2016-12-01,Do Sistema Nacional de Armas,8
2016-12-01,Doação,5
2016-12-01,Duplicata,109
2016-12-01,Duplicata Simulada,1
2016-12-01,Edital,3
2016-12-01,Empregado Público / Temporário,25
2016-12-01,Empreitada,14
2016-12-01,Empréstimo consignado,70
2016-12-01,Empréstimos Compulsórios,1
2016-12-01,Energia Elétrica,12
2016-12-01,Enquadramento,1
2016-12-01,Enriquecimento sem Causa,1
2016-12-01,Ensino Fundamental e Médio,454
2016-12-01,Ensino Superior,105
2016-12-01,Erro Médico,54
2016-12-01,Esbulho / Turbação / Ameaça,99
2016-12-01,Espécies de Contratos,270
2016-12-01,Espécies de Títulos de Crédito,141
2016-12-01,Estabelecimentos de Ensino,24
2016-12-01,Estaduais,5
2016-12-01,Estágio Probatório,1
2016-12-01,Estelionato,42
2016-12-01,Estelionato Majorado,1
2016-12-01,Estupro,65
2016-12-01,Estupro (Art. 213),7
2016-12-01,Estupro de vulnerável,74
2016-12-01,Exame de Saúde e/ou Aptidão Física,7
2016-12-01,Exame Psicotécnico / Psiquiátrico,8
2016-12-01,Exclusão de associado,2
2016-12-01,Execução Contratual,3
2016-12-01,Exibicao de Documentos,18
2016-12-01,Exoneração,68
2016-12-01,Expedição de Certidão Positiva de Débito com Efeito de Negativa,3
2016-12-01,Expurgos Inflacionários / Planos Econômicos,713
2016-12-01,Extorsão,16
2016-12-01,Extorsão mediante Seqüestro Seguida de Morte,1
2016-12-01,Extravio de bagagem,6
2016-12-01,Falsidade ideológica,3
2016-12-01,Falsificação / Corrupção / Adulteração / Alteração de produto destinado a fins terapêuticos ou medicinais,2
2016-12-01,Falsificação / Corrupção / Adulteração / Alteração de Substância ou Produtos Alimentícios,1
2016-12-01,Falsificação de documento público,3
2016-12-01,Falso testemunho ou falsa perícia,2
2016-12-01,Família,69
2016-12-01,Fatos Jurídicos,5
2016-12-01,Fauna,1
2016-12-01,FAVORECIMENTO DA PROSTITUICAO OU OUTRA FORMA DE EXPLORACAO SEXUAL DE VULNERAVEL,3
2016-12-01,Férias,21
2016-12-01,Fiança,2
2016-12-01,Financiamento de Produto,2
2016-12-01,Fiscalização,8
2016-12-01,Fixação,22
2016-12-01,Fornecimento de Água,100
2016-12-01,Fornecimento de Energia Elétrica,303
2016-12-01,Fornecimento de Medicamentos,72
2016-12-01,Franquia,4
2016-12-01,Fraude processual,1
2016-12-01,Fuga de pessoa presa ou submetida a medida de segurança,1
2016-12-01,Funcionamento de Estabelecimentos Empresariais,1
2016-12-01,Furto,105
2016-12-01,Furto (art. 155),5
2016-12-01,Furto de Veículo Automotor a ser Transportado para outro Estado ou Exterior,3
2016-12-01,Furto Privilegiado,7
2016-12-01,Furto Qualificado,230
2016-12-01,"Furto Qualificado (Art. 155, § 4o.)",3
2016-12-01,Garantias Constitucionais,18
2016-12-01,Gestante / Adotante / Paternidade,2
2016-12-01,Gestão de Negócios,10
2016-12-01,Gratificação de Incentivo,13
2016-12-01,Gratificação Incorporada / Quintos e Décimos / VPNI,2
2016-12-01,Gratificação Natalina/13º salário,9
2016-12-01,Gratificações de Atividade,8
2016-12-01,Gratificações e Adicionais,72
2016-12-01,Gratificações Municipais Específicas,21
2016-12-01,Grave,9
2016-12-01,Gravíssima,3
2016-12-01,Guarda,72
2016-12-01,Hipoteca,3
2016-12-01,Homicídio Privilegiado,7
2016-12-01,Homicídio Qualificado,543
2016-12-01,Homicídio Simples,104
2016-12-01,Honorarios Profissionais,96
2016-12-01,ICMS / Incidência Sobre o Ativo Fixo,6
2016-12-01,ICMS/ Imposto sobre Circulação de Mercadorias,423
2016-12-01,Imissão,28
2016-12-01,Impostos,207
2016-12-01,Improbidade Administrativa,42
2016-12-01,Inadimplemento,105
2016-12-01,Incêndio,3
2016-12-01,Inclusão de Dependente,1
2016-12-01,Inclusão Indevida em Cadastro de Inadimplentes,633
2016-12-01,Inconstitucionalidade Material,3
2016-12-01,Indenização / Terço Constitucional,36
2016-12-01,Indenização por Dano Material,521
2016-12-01,Indenizaçao por Dano Moral,2
2016-12-01,Indenização por Dano Moral,2025
2016-12-01,Índice da URV Lei 8.880/1994,2
2016-12-01,Infração Administrativa,10
2016-12-01,Ingresso e Concurso,4
2016-12-01,Ingresso e Exclusão dos Sócios na Sociedade,2
2016-12-01,Injúria,4
2016-12-01,Inquérito / Processo / Recurso Administrativo,2
2016-12-01,Inscrição / Documentação,1
2016-12-01,Inserção de dados falsos em sistema de informações,1
2016-12-01,Inspeção Fitossanitária,2
2016-12-01,Integralidade,369
2016-12-01,Interdição,1
2016-12-01,Internação sem atividades externas,1
2016-12-01,Interpretação / Revisão de Contrato,66
2016-12-01,Intervenção do Estado na Propriedade,7
2016-12-01,Invalidez Permanente,2
2016-12-01,Inventário e Partilha,111
2016-12-01,Investigação de Maternidade,1
2016-12-01,Investigação de Paternidade,32
2016-12-01,IPTU/ Imposto Predial e Territorial Urbano,568
2016-12-01,IPVA - Imposto Sobre Propriedade de Veículos Automotores,60
2016-12-01,IRPF/Imposto de Renda de Pessoa Física,16
2016-12-01,Irredutibilidade de Vencimentos,1
2016-12-01,Isonomia,2
2016-12-01,Isonomia/Equivalência Salarial,3
2016-12-01,ISS/ Imposto sobre Serviços,149
2016-12-01,ITBI - Imposto de Transmissão Intervivos de Bens Móveis e Imóveis,11
2016-12-01,ITCD - Imposto de Transmissão Causa Mortis,10
2016-12-01,Jornada de Trabalho,20
2016-12-01,Lançamento,1
2016-12-01,Latrocínio,91
2016-12-01,Lesões Corporais,3
2016-12-01,Leve,25
2016-12-01,Liberação de Veículo Apreendido,7
2016-12-01,Licença Prêmio,14
2016-12-01,Licença-Prêmio,8
2016-12-01,Licenças,11
2016-12-01,Licenças / Afastamentos,10
2016-12-01,Licenciamento de Veículo,9
2016-12-01,Licitações,47
2016-12-01,Liquidação,1
2016-12-01,Liquidação / Cumprimento / Execução :: Competência de Cível - Meio Ambiente,3
2016-12-01,Liquidação / Cumprimento / Execução :: Competência de Precatória Cível,74
2016-12-01,Locação de Imóvel,253
2016-12-01,Locação de Móvel,10
2016-12-01,Lotação,1
2016-12-01,Magistério público da educação básica - hora-atividade (Lei 11.738/08),36
2016-12-01,Mandato,169
2016-12-01,Marca,18
2016-12-01,Maus Tratos,6
2016-12-01,Medicamento / Tratamento / Cirurgia de Eficácia não comprovada,2
2016-12-01,Medidas Sócioeducativas,4
2016-12-01,Meio Ambiente,32
2016-12-01,Militar,37
2016-12-01,Ministério Público,2
2016-12-01,Moeda Falsa / Assimilados,3
2016-12-01,Multa,2
2016-12-01,Multas e demais Sanções,86
2016-12-01,Municipais,26
2016-12-01,Município,4
2016-12-01,Mútuo,90
2016-12-01,Nomeação,24
2016-12-01,Nota de Crédito Industrial,1
2016-12-01,Nota Promissória,86
2016-12-01,Nulidade / Anulação,1
2016-12-01,Nulidade e Anulação de Partilha e Adjudicação de Herança,1
2016-12-01,Nulidade e Anulação de Testamento,2
2016-12-01,Obrigações,322
2016-12-01,Oferta,1
2016-12-01,Ordenação da Cidade / Plano Diretor,4
2016-12-01,Outras fraudes,2
2016-12-01,Pagamento,57
2016-12-01,Pagamento Atrasado / Correção Monetária,3
2016-12-01,Pagamento Indevido,11
2016-12-01,Parcelamento de Vencimentos,9
2016-12-01,Parceria Agrícola e/ou pecuária,12
2016-12-01,Patente,3
2016-12-01,Peculato,4
2016-12-01,Penhor,1
2016-12-01,Pensão,98
2016-12-01,Pensão por Morte (Art. 74/9),38
2016-12-01,Pessoas Jurídicas,5
2016-12-01,Pessoas naturais,61
2016-12-01,Piso Salarial,119
2016-12-01,Plano de Classificação de Cargos,11
2016-12-01,Planos de Saúde,1045
2016-12-01,Posse,138
2016-12-01,Posse de Drogas para Consumo Pessoal,49
2016-12-01,Posse e Exercício,1
2016-12-01,Praticados por Particular Contra a Administração em Geral,1
2016-12-01,Prescrição,1
2016-12-01,Prestação de Contas,3
2016-12-01,Prestação de Serviços,251
2016-12-01,Prevaricação,1
2016-12-01,Previdência privada,544
2016-12-01,Processo Administrativo Disciplinar ou Sindicância,14
2016-12-01,Processo Disciplinar / Sindicância,1
2016-12-01,Programa de Computador,2
2016-12-01,Promessa de Compra e Venda,472
2016-12-01,Promoção,214
2016-12-01,Promoção / Ascensão,157
2016-12-01,Propriedade,34
2016-12-01,Propriedade Intelectual / Industrial,41
2016-12-01,Protesto Indevido de Título,33
2016-12-01,Prova de Títulos,1
2016-12-01,Quadrilha ou Bando,7
2016-12-01,"Reajuste de Remuneração, Soldo, Proventos ou Pensão",11
2016-12-01,"Reajustes de Remuneração, Proventos ou Pensão",2355
2016-12-01,Receptação,79
2016-12-01,Receptação Qualificada,8
2016-12-01,Reconhecimento / Dissolução,113
2016-12-01,Recuperação judicial e Falência,133
2016-12-01,Regime de Bens Entre os Cônjuges,3
2016-12-01,Regime Estatutário,2
2016-12-01,Regime Previdenciário,7
2016-12-01,Registro Civil das Pessoas Naturais,7
2016-12-01,Registro de Imóveis,13
2016-12-01,Registro de nascimento após prazo legal,2
2016-12-01,Registro em Cadastro,39
2016-12-01,Registro em Cadastro de Análise de Crédito,7
2016-12-01,Registro em Cadastro de Inadimplentes,395
2016-12-01,Registro para comercialização de dados cadastrais de consumidores,4
2016-12-01,REGISTROS PÚBLICOS,1
2016-12-01,Regulamentação de Visitas,17
2016-12-01,Reintegração,29
2016-12-01,Reivindicação,19
2016-12-01,Relações de Parentesco,7
2016-12-01,Remoção,1
2016-12-01,Remuneração,2
2016-12-01,Repasse de Verbas Públicas,2
2016-12-01,Repetição de indébito,19
2016-12-01,Representação comercial,39
2016-12-01,Rescisão / Resolução,5
2016-12-01,Rescisão do contrato e devolução do dinheiro,81
2016-12-01,Reserva de Dominio,28
2016-12-01,Reserva de Vagas para Deficientes,1
2016-12-01,Resgate de Contribuição,2
2016-12-01,Resistência,2
2016-12-01,Responsabilidade Civil,1041
2016-12-01,Responsabilidade Civil do Empregador,1
2016-12-01,Responsabilidade Contratual,1
2016-12-01,Responsabilidade da Administração,235
2016-12-01,Responsabilidade do Fornecedor,35
2016-12-01,Responsabilidade dos sócios,1
2016-12-01,Restabelecimento,17
2016-12-01,Retificação de Nome,6
2016-12-01,Revisão,89
2016-12-01,"Revisão Geral Anual (Mora do Executivo - inciso X, art. 37, CF 1988)",1
2016-12-01,Revogação de atos praticados em prejuízo de credores e da massa,4
2016-12-01,Rixa,1
2016-12-01,Roubo,152
2016-12-01,Roubo (art. 157),55
2016-12-01,Roubo Majorado,664
2016-12-01,Rural - Agrícola/Pecuário,3
2016-12-01,Salário-Família,2
2016-12-01,Sanções Administrativas,1
2016-12-01,Saúde,339
2016-12-01,Seção Cível,8
2016-12-01,Seguida de Morte,2
2016-12-01,Seguro,1317
2016-12-01,Seqüestro e cárcere privado,4
2016-12-01,Serviços,41
2016-12-01,Serviços Hospitalares,16
2016-12-01,Serviços Profissionais,43
2016-12-01,Servidão,4
2016-12-01,Servidão Administrativa,1
2016-12-01,Servidao de Eletroduto,6
2016-12-01,Servidor Público Civil,354
2016-12-01,Servidores Ativos,6
2016-12-01,Servidores Inativos,24
2016-12-01,Sistema Financeiro da Habitação,44
2016-12-01,Sistema Nacional de Trânsito,143
2016-12-01,Sistema Remuneratório e Benefícios,962
2016-12-01,Sociedade,56
2016-12-01,Sub-rogação de Vinculo,2
2016-12-01,Substituição do Produto,38
2016-12-01,Sucessões,52
2016-12-01,Suspensão,1
2016-12-01,Suspensão da Exigibilidade,3
2016-12-01,Sustação de Protesto,68
2016-12-01,Tarifas,5
2016-12-01,Taxa de Coleta de Lixo,5
2016-12-01,Taxa de Licenciamento de Estabelecimento,11
2016-12-01,Taxa de Limpeza Pública,1
2016-12-01,Taxa Judiciária,1
2016-12-01,Taxas,35
2016-12-01,Telefonia,779
2016-12-01,Tempo de Serviço,6
2016-12-01,Títulos de Crédito,5
2016-12-01,Tráfico de Drogas e Condutas Afins,898
2016-12-01,Transação,10
2016-12-01,Transferência de cotas,2
2016-12-01,Transporte Aéreo,25
2016-12-01,Transporte de Coisas,25
2016-12-01,Transporte de Pessoas,32
2016-12-01,Transporte Terrestre,5
2016-12-01,Tratamento da Própria Saúde,3
2016-12-01,Tratamento Médico-Hospitalar,9
2016-12-01,Tratamento Medico-Hospitalar e/ou Fornecimento,150
2016-12-01,Tratamento Médico-Hospitalar e/ou Fornecimento de Medicamentos,561
2016-12-01,Troca ou Permuta,3
2016-12-01,Turismo,2
2016-12-01,Tutela e Curatela,15
2016-12-01,Ultraje Público ao Pudor (Ato/Escrito Obsceno),1
2016-12-01,União Estável ou Concubinato,20
2016-12-01,Unidade de Conservação da Natureza,2
2016-12-01,Uso de documento falso,7
2016-12-01,Usucapiao (Bens Moveis),4
2016-12-01,Usucapião da L 6.969/1981,6
2016-12-01,Usucapião Especial (Constitucional),11
2016-12-01,Usucapião Especial Coletiva,2
2016-12-01,Usucapião Extraordinária,35
2016-12-01,Usucapião Ordinária,10
2016-12-01,Usufruto,3
2016-12-01,Veículos,1
2016-12-01,Violação aos Princípios Administrativos,3
2016-12-01,Violação de direito autoral,2
2016-12-01,Violação de domicílio,1
2016-12-01,Voluntária,3
2016-12-01,NA,123
2017-01-01,Abatimento proporcional do preço,1
2017-01-01,Abono de Permanência,20
2017-01-01,Abuso Sexual,2
2017-01-01,Acidente De Trabalho,13
2017-01-01,Acidente de Trânsito,19
2017-01-01,Adicional de Horas Extras,14
2017-01-01,Adicional de Insalubridade,22
2017-01-01,Adicional de Periculosidade,2
2017-01-01,Adicional de Serviço Noturno,52
2017-01-01,Adicional por Tempo de Serviço,1
2017-01-01,Adimplemento e Extinção,1
2017-01-01,Adjudicação Compulsória,5
2017-01-01,Administração,1
2017-01-01,Administração de Herança,1
2017-01-01,Adoção de Adolescente,1
2017-01-01,Adoção de Criança,1
2017-01-01,Adulteração de Sinal Identificador de Veículo Automotor,4
2017-01-01,Águas Públicas,2
2017-01-01,Alienação Fiduciária,511
2017-01-01,Alimentos,28
2017-01-01,Ameaça,25
2017-01-01,Anulação,3
2017-01-01,Anulação de Débito Fiscal,5
2017-01-01,Anulação e Correção de Provas / Questões,2
2017-01-01,Aposentadoria,8
2017-01-01,Aposentadoria por Invalidez,5
2017-01-01,Aposentadoria por Invalidez Acidentária,1
2017-01-01,Apropriação indébita,2
2017-01-01,Aquisição,6
2017-01-01,Arrendamento Mercantil,11
2017-01-01,Arrendamento Rural,7
2017-01-01,Assembléia,1
2017-01-01,Assistência à Saúde,7
2017-01-01,Associação,1
2017-01-01,Associação para a Produção e Tráfico e Condutas Afins,5
2017-01-01,Atentado Violento ao Pudor,3
2017-01-01,Ato / Negócio Jurídico,3
2017-01-01,Ato Infracional,34
2017-01-01,"Ato Lesivo ao Patrimônio Artístico, Estético, Histórico ou Turístico",1
2017-01-01,Atos Administrativos,27
2017-01-01,Auxílio-Acidente (Art. 86),23
2017-01-01,Auxílio-Alimentação,245
2017-01-01,Auxílio-Doença Acidentário,74
2017-01-01,Auxílio-Doença Previdenciário,2
2017-01-01,Bancários,20
2017-01-01,Benefícios em Espécie,13
2017-01-01,Bens Públicos,1
2017-01-01,Busca e Apreensão de Menores,2
2017-01-01,Cadastro de Análise de Crédito,144
2017-01-01,Calúnia,4
2017-01-01,Cancelamento de Protesto,4
2017-01-01,Capacidade,8
2017-01-01,Cartão de Crédito,33
2017-01-01,Casamento,2
2017-01-01,Cédula de Crédito Bancário,2
2017-01-01,Cédula de Crédito Rural,4
2017-01-01,Cédula de Produto Rural,1
2017-01-01,Cheque,34
2017-01-01,Classificação e/ou Preterição,2
2017-01-01,CNH - Carteira Nacional de Habilitação,22
2017-01-01,Coação no curso do processo,1
2017-01-01,Cobrança indevida de ligações,1
2017-01-01,Coisas,12
2017-01-01,Comissão,3
2017-01-01,Comodato,3
2017-01-01,Compra e Venda,49
2017-01-01,Compromisso,1
2017-01-01,Compulsória,1
2017-01-01,Concessão,3
2017-01-01,Concessão / Permissão / Autorização,2
2017-01-01,Concurso de Credores,1
2017-01-01,Concurso Público / Edital,6
2017-01-01,Condomínio,17
2017-01-01,Condomínio em Edifício,8
2017-01-01,Consórcio,15
2017-01-01,Contra a vida,1
2017-01-01,Contra o Patrimônio,1
2017-01-01,Contratos Administrativos,14
2017-01-01,Contratos Bancários,307
2017-01-01,Contratos de Consumo,10
2017-01-01,Contratos de Participacao Financeira,100
