yearMonth,subject,count
2014-12-01,Susta\xc3\xa7\xc3\xa3o de Protesto,20
2014-12-01,T\xc3\xadtulos de Cr\xc3\xa9dito,3
2014-12-01,Tarifas,77
2014-12-01,Taxa de Coleta de Lixo,8
2014-12-01,Taxa de Ilumina\xc3\xa7\xc3\xa3o P\xc3\xbablica,1
2014-12-01,Taxa de Licenciamento de Estabelecimento,12
2014-12-01,Taxa de Limpeza P\xc3\xbablica,1
2014-12-01,Taxa de Preven\xc3\xa7\xc3\xa3o e Combate a Inc\xc3\xaandio,1
2014-12-01,Taxas,21
2014-12-01,Telefonia,1018
2014-12-01,Tempo de Servi\xc3\xa7o,1
2014-12-01,Teto Salarial,1
2014-12-01,Tr\xc3\xa1fico de Drogas e Condutas Afins,1012
2014-12-01,Transa\xc3\xa7\xc3\xa3o,9
2014-12-01,Transfer\xc3\xaancia,1
2014-12-01,Transfer\xc3\xaancia de cotas,1
2014-12-01,Transmiss\xc3\xa3o,1
2014-12-01,Transporte A\xc3\xa9reo,17
2014-12-01,Transporte de Coisas,10
2014-12-01,Transporte de Pessoas,19
2014-12-01,Transporte Terrestre,3
2014-12-01,Tratamento M\xc3\xa9dico,1416
2014-12-01,Tratamento Medico,107
2014-12-01,Troca ou Permuta,2
2014-12-01,Turismo,3
2014-12-01,Tutela e Curatela,10
2014-12-01,Ultraje P\xc3\xbablico ao Pudor,2
2014-12-01,Uni\xc3\xa3o Est\xc3\xa1vel ou Concubinato,3
2014-12-01,Uso de documento falso,17
2014-12-01,Usucapi\xc3\xa3o da L 6,1
2014-12-01,Usucapi\xc3\xa3o Especial,2
2014-12-01,Usucapi\xc3\xa3o Extraordin\xc3\xa1ria,29
2014-12-01,Usucapi\xc3\xa3o Ordin\xc3\xa1ria,8
2014-12-01,Usucapiao,8
2014-12-01,Usufruto,2
2014-12-01,Vaga de garagem,1
2014-12-01,Viol\xc3\xaancia ou fraude em arremata\xc3\xa7\xc3\xa3o judicial,1
2014-12-01,Viola\xc3\xa7\xc3\xa3o aos Princ\xc3\xadpios Administrativos,4
2014-12-01,Viola\xc3\xa7\xc3\xa3o de direito autoral,19
2014-12-01,Viola\xc3\xa7\xc3\xa3o de domic\xc3\xadlio,2
2014-12-01,Viola\xc3\xa7\xc3\xa3o do sigilo funcional,1
2014-12-01,Volunt\xc3\xa1ria,2
2015-01-01,\xc3\x81guas P\xc3\xbablicas,3
2015-01-01,Abandono Intelectual,2
2015-01-01,Abandono Material,4
2015-01-01,Abatimento proporcional do pre\xc3\xa7o,9
2015-01-01,Abono de Perman\xc3\xaancia,3
2015-01-01,Abuso Sexual,1
2015-01-01,Acidente A\xc3\xa9reo,1
2015-01-01,Acidente de Tr\xc3\xa2nsito,32
2015-01-01,Acidente de Trabalho,2
2015-01-01,Acidente De Trabalho,7
2015-01-01,Acompanhamento de C\xc3\xb4njuge ou Companheiro,1
2015-01-01,Adicional de Horas Extras,16
2015-01-01,Adicional de Insalubridade,35
2015-01-01,Adicional de Periculosidade,2
2015-01-01,Adicional de Servi\xc3\xa7o Noturno,63
2015-01-01,Adicional por Tempo de Servi\xc3\xa7o,4
2015-01-01,Adjudica\xc3\xa7\xc3\xa3o Compuls\xc3\xb3ria,1
2015-01-01,Administra\xc3\xa7\xc3\xa3o,1
2015-01-01,Administra\xc3\xa7\xc3\xa3o de Heran\xc3\xa7a,3
2015-01-01,Ado\xc3\xa7\xc3\xa3o de Crian\xc3\xa7a,1
2015-01-01,Adultera\xc3\xa7\xc3\xa3o de Sinal Identificador de Ve\xc3\xadculo Automotor,14
2015-01-01,Agrot\xc3\xb3xicos,2
2015-01-01,Aliena\xc3\xa7\xc3\xa3o Fiduci\xc3\xa1ria,1340
2015-01-01,Alimentos,48
2015-01-01,Amea\xc3\xa7a,36
2015-01-01,Anula\xc3\xa7\xc3\xa3o,4
2015-01-01,Anula\xc3\xa7\xc3\xa3o de D\xc3\xa9bito Fiscal,1
2015-01-01,Anula\xc3\xa7\xc3\xa3o e Corre\xc3\xa7\xc3\xa3o de Provas,5
2015-01-01,Aposentadoria,18
2015-01-01,Aposentadoria por Invalidez,3
2015-01-01,Aposentadoria por Invalidez Acident\xc3\xa1ria,2
2015-01-01,Apropria\xc3\xa7\xc3\xa3o ind\xc3\xa9bita,5
2015-01-01,Apura\xc3\xa7\xc3\xa3o de haveres,1
2015-01-01,Aquisi\xc3\xa7\xc3\xa3o,4
2015-01-01,Arrendamento Mercantil,61
2015-01-01,Arrendamento Rural,9
2015-01-01,Assembl\xc3\xa9ia,1
2015-01-01,Assinatura B\xc3\xa1sica Mensal,3
2015-01-01,Associa\xc3\xa7\xc3\xa3o,2
2015-01-01,Associa\xc3\xa7\xc3\xa3o para a Produ\xc3\xa7\xc3\xa3o e Tr\xc3\xa1fico e Condutas Afins,5
2015-01-01,Atentado ao Pudor Mediante Fraude,1
2015-01-01,Atentado Violento ao Pudor,13
2015-01-01,Ato,2
2015-01-01,Ato Infracional,41
2015-01-01,Atos Administrativos,33
2015-01-01,Atos Unilaterais,6
2015-01-01,Aux\xc3\xadlio,203
2015-01-01,Banc\xc3\xa1rios,112
2015-01-01,Bem de Fam\xc3\xadlia,6
2015-01-01,Benef\xc3\xadcios em Esp\xc3\xa9cie,5
2015-01-01,Bens P\xc3\xbablicos,1
2015-01-01,Busca e Apreens\xc3\xa3o de Menores,8
2015-01-01,C\xc3\xa9dula de Cr\xc3\xa9dito \xc3\xa0 Exporta\xc3\xa7\xc3\xa3o,1
2015-01-01,C\xc3\xa9dula de Cr\xc3\xa9dito Banc\xc3\xa1rio,14
2015-01-01,C\xc3\xa9dula de Cr\xc3\xa9dito Comercial,2
2015-01-01,C\xc3\xa9dula de Cr\xc3\xa9dito Industrial,1
2015-01-01,C\xc3\xa9dula de Cr\xc3\xa9dito Rural,12
2015-01-01,Cadastro de An\xc3\xa1lise de Cr\xc3\xa9dito,2162
2015-01-01,Cal\xc3\xbania,11
2015-01-01,Cancelamento de v\xc3\xb4o,1
2015-01-01,Capacidade,37
2015-01-01,Cart\xc3\xa3o de Cr\xc3\xa9dito,163
2015-01-01,Casa de Prostitui\xc3\xa7\xc3\xa3o,1
2015-01-01,Casamento,4
2015-01-01,Cheque,30
2015-01-01,Classifica\xc3\xa7\xc3\xa3o de cr\xc3\xa9ditos,1
2015-01-01,Classifica\xc3\xa7\xc3\xa3o e,16
2015-01-01,CNH,18
2015-01-01,Coa\xc3\xa7\xc3\xa3o no curso do processo,2
2015-01-01,Cobran\xc3\xa7a indevida de liga\xc3\xa7\xc3\xb5es,2
2015-01-01,Coisas,170
2015-01-01,Comercializa\xc3\xa7\xc3\xa3o de dados cadastrais de consumidores,43
2015-01-01,Comodato,3
2015-01-01,Compensa\xc3\xa7\xc3\xa3o,2
2015-01-01,Compra e Venda,48
2015-01-01,Compromisso,3
2015-01-01,Concess\xc3\xa3o,5
2015-01-01,Concurso de Credores,2
2015-01-01,Concurso P\xc3\xbablico,65
2015-01-01,Concuss\xc3\xa3o,1
2015-01-01,Condom\xc3\xadnio,10
2015-01-01,Condom\xc3\xadnio em Edif\xc3\xadcio,10
2015-01-01,Cons\xc3\xb3rcio,24
2015-01-01,Conselhos Regionais e Afins,1
2015-01-01,Contra o Patrim\xc3\xb4nio,2
2015-01-01,Contrato Tempor\xc3\xa1rio de M\xc3\xa3o de Obra L 8,2
2015-01-01,Contratos Administrativos,19
2015-01-01,Contratos Banc\xc3\xa1rios,285
2015-01-01,Contratos de Consumo,37
2015-01-01,Contratos de Participacao Financeira,254
2015-01-01,Contraven\xc3\xa7\xc3\xb5es Penais,24
2015-01-01,Contribui\xc3\xa7\xc3\xa3o Sindical,1
2015-01-01,Contribui\xc3\xa7\xc3\xb5es,8
2015-01-01,Contribui\xc3\xa7\xc3\xb5es de Melhoria,4
2015-01-01,Contribui\xc3\xa7\xc3\xb5es Previdenci\xc3\xa1rias,96
2015-01-01,Contribui\xc3\xa7\xc3\xb5es Sociais,1
2015-01-01,Corretagem,18
2015-01-01,Corrup\xc3\xa7\xc3\xa3o ativa,5
2015-01-01,Corrup\xc3\xa7\xc3\xa3o passiva,2
2015-01-01,Crimes contra a Fauna,3
2015-01-01,Crimes contra a Flora,7
2015-01-01,Crimes contra as Rela\xc3\xa7\xc3\xb5es de Consumo,13
2015-01-01,Crimes da Lei de licita\xc3\xa7\xc3\xb5es,1
2015-01-01,Crimes de Abuso de Autoridade,1
2015-01-01,Crimes de Responsabilidade,2
2015-01-01,Crimes de Tortura,3
2015-01-01,Crimes de Tr\xc3\xa1fico Il\xc3\xadcito e uso indevido de drogas,7
2015-01-01,Crimes de Tr\xc3\xa2nsito,59
2015-01-01,Crimes do Sistema Nacional de Armas,115
2015-01-01,Crimes Previstos na Legisla\xc3\xa7\xc3\xa3o Extravagante,1
2015-01-01,Crimes Previstos no Estatuto da crian\xc3\xa7a e do adolescente,5
2015-01-01,Crimes Previstos no Estatuto do Idoso,2
2015-01-01,Curso de Forma\xc3\xa7\xc3\xa3o,1
2015-01-01,D\xc3\xadvida Ativa n\xc3\xa3o,17
2015-01-01,Da Polui\xc3\xa7\xc3\xa3o,4
2015-01-01,Dano,4
2015-01-01,Dano Ambiental,1
2015-01-01,Dano ao Er\xc3\xa1rio,1
2015-01-01,Dano Qualificado,2
2015-01-01,De Tr\xc3\xa1fico Il\xc3\xadcito e Uso Indevido de Drogas,6
2015-01-01,Decorrente de Viol\xc3\xaancia Dom\xc3\xa9stica,31
2015-01-01,Demiss\xc3\xa3o ou Exonera\xc3\xa7\xc3\xa3o,3
2015-01-01,Denuncia\xc3\xa7\xc3\xa3o caluniosa,8
2015-01-01,Desacato,12
2015-01-01,Desapropria\xc3\xa7\xc3\xa3o,13
2015-01-01,Desapropria\xc3\xa7\xc3\xa3o Indireta,3
2015-01-01,Desapropria\xc3\xa7\xc3\xa3o por Utilidade P\xc3\xbablica,5
2015-01-01,Desconto em folha de pagamento,3
2015-01-01,Descontos Indevidos,133
2015-01-01,Desobedi\xc3\xaancia,12
2015-01-01,Desobedi\xc3\xaancia a decis\xc3\xa3o judicial sobre perda ou suspens\xc3\xa3o de direitos,6
2015-01-01,Despejo por Den\xc3\xbancia Vazia,1
2015-01-01,Despesas Condominiais,12
2015-01-01,Devolu\xc3\xa7\xc3\xa3o de contribui\xc3\xa7\xc3\xb5es previdenci\xc3\xa1rias pagas al\xc3\xa9m do teto,1
2015-01-01,Difama\xc3\xa7\xc3\xa3o,2
2015-01-01,DIREITO ADMINISTRATIVO E OUTRAS MAT\xc3\x89RIAS DE DIREITO P\xc3\x9aBLICO,17
2015-01-01,Direito Autoral,5
2015-01-01,DIREITO CIVIL,6
2015-01-01,DIREITO DA CRIAN\xc3\x87A E DO ADOLESCENTE,31
2015-01-01,Direito de Greve,3
2015-01-01,Direito de Imagem,1
2015-01-01,Direito de Vizinhan\xc3\xa7a,16
2015-01-01,DIREITO DO CONSUMIDOR,121
2015-01-01,DIREITO MAR\xc3\x8dTIMO,1
2015-01-01,DIREITO PENAL,12
2015-01-01,Direitos da Personalidade,2
2015-01-01,Dirigente Sindical,1
2015-01-01,Dissolu\xc3\xa7\xc3\xa3o,35
2015-01-01,Divis\xc3\xa3o e Demarca\xc3\xa7\xc3\xa3o,1
2015-01-01,Doen\xc3\xa7a em Pessoa da Fam\xc3\xadlia,1
2015-01-01,Duplicata,22
2015-01-01,Edital,2
2015-01-01,Empr\xc3\xa9stimo consignado,23
2015-01-01,Empr\xc3\xa9stimos Compuls\xc3\xb3rios,1
2015-01-01,Empregado P\xc3\xbablico,34
2015-01-01,Empreitada,3
2015-01-01,Ensino Fundamental e M\xc3\xa9dio,78
2015-01-01,Ensino Superior,41
2015-01-01,Erro M\xc3\xa9dico,13
2015-01-01,Esbulho,12
2015-01-01,Esp\xc3\xa9cies de Contratos,119
2015-01-01,Esp\xc3\xa9cies de T\xc3\xadtulos de Cr\xc3\xa9dito,31
2015-01-01,Estabelecimentos de Ensino,10
2015-01-01,Estabilidade,1
2015-01-01,Estaduais,5
2015-01-01,Estelionato,17
2015-01-01,Estupro,24
2015-01-01,ESTUPRO DE VULNERAVEL,36
2015-01-01,Exame de Sa\xc3\xbade e,2
2015-01-01,Exame Psicot\xc3\xa9cnico,4
2015-01-01,Exibicao de Documentos,39
2015-01-01,Exonera\xc3\xa7\xc3\xa3o,8
2015-01-01,Expurgos Inflacion\xc3\xa1rios,71
2015-01-01,Extors\xc3\xa3o,10
2015-01-01,Extors\xc3\xa3o mediante seq\xc3\xbcestro,5
2015-01-01,Extravio de bagagem,1
2015-01-01,F\xc3\xa9rias,15
2015-01-01,Falsidade ideol\xc3\xb3gica,2
2015-01-01,Falsifica\xc3\xa7\xc3\xa3o,20
2015-01-01,Falsifica\xc3\xa7\xc3\xa3o de documento p\xc3\xbablico,3
2015-01-01,Falsifica\xc3\xa7\xc3\xa3o de documento particular,1
2015-01-01,Falso testemunho ou falsa per\xc3\xadcia,3
2015-01-01,Fam\xc3\xadlia,16
2015-01-01,Favorecimento real,1
2015-01-01,Financiamento de Produto,5
2015-01-01,Fiscaliza\xc3\xa7\xc3\xa3o,4
2015-01-01,Fixa\xc3\xa7\xc3\xa3o,3
2015-01-01,Fornecimento de \xc3\x81gua,39
2015-01-01,Fornecimento de Energia El\xc3\xa9trica,155
2015-01-01,Fraude no Pagamento por Meio de Cheque,2
2015-01-01,Fuga de pessoa presa ou submetida a medida de seguran\xc3\xa7a,1
2015-01-01,Furto,75
2015-01-01,Furto Privilegiado,4
2015-01-01,Furto Qualificado,132
2015-01-01,Garantias Constitucionais,3
2015-01-01,Gest\xc3\xa3o de Neg\xc3\xb3cios,3
2015-01-01,Gestante,2
2015-01-01,Gratifica\xc3\xa7\xc3\xa3o de Incentivo,2
2015-01-01,Gratifica\xc3\xa7\xc3\xa3o Natalina,2
2015-01-01,Gratifica\xc3\xa7\xc3\xb5es de Atividade,9
2015-01-01,Gratifica\xc3\xa7\xc3\xb5es e Adicionais,21
2015-01-01,Grav\xc3\xadssima,2
2015-01-01,Grave,6
2015-01-01,Guarda,20
2015-01-01,Habilita\xc3\xa7\xc3\xa3o,1
2015-01-01,Homic\xc3\xaddio Privilegiado,1
2015-01-01,Homic\xc3\xaddio Qualificado,129
2015-01-01,Homic\xc3\xaddio Simples,46
2015-01-01,Honorarios Profissionais,22
2015-01-01,ICMS,141
2015-01-01,Imiss\xc3\xa3o,4
2015-01-01,Impostos,95
2015-01-01,Improbidade Administrativa,23
2015-01-01,Inadimplemento,65
2015-01-01,Inc\xc3\xaandio,4
2015-01-01,Inclus\xc3\xa3o Indevida em Cadastro de Inadimplentes,172
2015-01-01,Indeniza\xc3\xa7\xc3\xa3o por Dano Material,87
2015-01-01,Indeniza\xc3\xa7\xc3\xa3o por Dano Moral,710
2015-01-01,Induzimento,1
2015-01-01,Infra\xc3\xa7\xc3\xa3o Administrativa,3
2015-01-01,Ingresso e Concurso,1
2015-01-01,Inj\xc3\xbaria,9
2015-01-01,Inqu\xc3\xa9rito,2
2015-01-01,Inscri\xc3\xa7\xc3\xa3o,2
2015-01-01,Integralidade,139
2015-01-01,Interdi\xc3\xa7\xc3\xa3o,1
2015-01-01,Interpreta\xc3\xa7\xc3\xa3o,11
2015-01-01,Interven\xc3\xa7\xc3\xa3o do Estado na Propriedade,1
2015-01-01,Invent\xc3\xa1rio e Partilha,36
2015-01-01,Investiga\xc3\xa7\xc3\xa3o de Paternidade,3
2015-01-01,IPTU,265
2015-01-01,IPVA,18
2015-01-01,IRPF,17
2015-01-01,Isonomia,22
2015-01-01,ISS,46
2015-01-01,ITBI,2
2015-01-01,ITCD,3
2015-01-01,Jornada de Trabalho,40
2015-01-01,Juros de Mora,1
2015-01-01,Latroc\xc3\xadnio,56
2015-01-01,Les\xc3\xb5es Corporais,1
2015-01-01,Leve,9
2015-01-01,Libera\xc3\xa7\xc3\xa3o de Ve\xc3\xadculo Apreendido,4
2015-01-01,Licen\xc3\xa7a,17
2015-01-01,Licen\xc3\xa7a Pr\xc3\xaamio,11
2015-01-01,Licen\xc3\xa7as,11
2015-01-01,Licenciamento de Ve\xc3\xadculo,2
2015-01-01,Licita\xc3\xa7\xc3\xb5es,15
2015-01-01,Loca\xc3\xa7\xc3\xa3o de Im\xc3\xb3vel,66
2015-01-01,M\xc3\xbatuo,12
2015-01-01,Magist\xc3\xa9rio p\xc3\xbablico da educa\xc3\xa7\xc3\xa3o b\xc3\xa1sica,26
2015-01-01,Mandato,9
2015-01-01,Marca,1
2015-01-01,Maus Tratos,1
2015-01-01,Medidas S\xc3\xb3cioeducativas,4
2015-01-01,Meio Ambiente,19
2015-01-01,Militar,13
2015-01-01,Moeda Falsa,1
2015-01-01,Multas e demais San\xc3\xa7\xc3\xb5es,38
2015-01-01,Munic\xc3\xadpio,1
2015-01-01,Municipais,10
2015-01-01,Nomea\xc3\xa7\xc3\xa3o,30
2015-01-01,Nota de Cr\xc3\xa9dito Rural,1
2015-01-01,Nota Promiss\xc3\xb3ria,11
2015-01-01,NULL,146
2015-01-01,Obriga\xc3\xa7\xc3\xb5es,70
2015-01-01,Ordena\xc3\xa7\xc3\xa3o da Cidade,1
2015-01-01,Pagamento,10
2015-01-01,Pagamento Indevido,4
2015-01-01,Parceria Agr\xc3\xadcola e,4
2015-01-01,Patrim\xc3\xb4nio Hist\xc3\xb3rico,1
2015-01-01,Peculato,6
2015-01-01,Penhor,1
2015-01-01,Pens\xc3\xa3o,27
2015-01-01,Pens\xc3\xa3o por Morte,5
2015-01-01,Perdas e Danos,2
2015-01-01,Perigo para a vida ou sa\xc3\xbade de outrem,1
2015-01-01,Pessoas Jur\xc3\xaddicas,3
2015-01-01,Pessoas naturais,3
2015-01-01,Piso Salarial,80
2015-01-01,Planos de Sa\xc3\xbade,140
2015-01-01,Posse,54
2015-01-01,Posse de Drogas para Consumo Pessoal,19
2015-01-01,Posse e Exerc\xc3\xadcio,2
2015-01-01,Prazo de Validade,1
2015-01-01,Prefeito,1
2015-01-01,Presta\xc3\xa7\xc3\xa3o de Contas,2
2015-01-01,Presta\xc3\xa7\xc3\xa3o de Servi\xc3\xa7os,32
2015-01-01,Previd\xc3\xaancia privada,143
2015-01-01,Previlegiada,1
2015-01-01,Processo Administrativo Disciplinar ou Sindic\xc3\xa2ncia,9
2015-01-01,Promessa de Compra e Venda,95
2015-01-01,Promo\xc3\xa7\xc3\xa3o,138
2015-01-01,Propriedade,7
2015-01-01,Propriedade Intelectual,10
2015-01-01,Protesto Indevido de T\xc3\xadtulo,6
2015-01-01,Quinto Constitucional,1
2015-01-01,Reajuste de Remunera\xc3\xa7\xc3\xa3o,23
2015-01-01,Reajustes de Remunera\xc3\xa7\xc3\xa3o,1494
2015-01-01,Recepta\xc3\xa7\xc3\xa3o,45
2015-01-01,Recepta\xc3\xa7\xc3\xa3o Qualificada,6
2015-01-01,Recondu\xc3\xa7\xc3\xa3o,1
2015-01-01,Reconhecimento,27
2015-01-01,Recupera\xc3\xa7\xc3\xa3o judicial e Fal\xc3\xaancia,26
2015-01-01,Recusa,3
2015-01-01,Regime de Bens Entre os C\xc3\xb4njuges,1
2015-01-01,Regime Estatut\xc3\xa1rio,1
2015-01-01,Regime Previdenci\xc3\xa1rio,1
2015-01-01,Registro Civil das Pessoas Naturais,3
2015-01-01,Registro das Pessoas Juridicas d de Titulos E,1
2015-01-01,Registro de Im\xc3\xb3veis,2
2015-01-01,Registro em Cadastro,27
2015-01-01,Registro em Cadastro de An\xc3\xa1lise de Cr\xc3\xa9dito,36
2015-01-01,Registro em Cadastro de Inadimplentes,66
2015-01-01,Registro para comercializa\xc3\xa7\xc3\xa3o de dados cadastrais de consumidores,6
2015-01-01,REGISTROS P\xc3\x9aBLICOS,1
2015-01-01,Regulamenta\xc3\xa7\xc3\xa3o de Visitas,9
2015-01-01,Reintegra\xc3\xa7\xc3\xa3o,16
2015-01-01,Reivindica\xc3\xa7\xc3\xa3o,1
2015-01-01,Rela\xc3\xa7\xc3\xb5es de Parentesco,3
2015-01-01,Remo\xc3\xa7\xc3\xa3o,3
2015-01-01,Remunera\xc3\xa7\xc3\xa3o,3
2015-01-01,Representa\xc3\xa7\xc3\xa3o comercial,6
2015-01-01,Rescis\xc3\xa3o,2
2015-01-01,Rescis\xc3\xa3o do contrato e devolu\xc3\xa7\xc3\xa3o do dinheiro,50
2015-01-01,Reserva de Dominio,10
2015-01-01,Resgate de Contribui\xc3\xa7\xc3\xa3o,1
2015-01-01,Resist\xc3\xaancia,9
2015-01-01,Responsabilidade Civil,866
2015-01-01,Responsabilidade da Administra\xc3\xa7\xc3\xa3o,16
2015-01-01,Responsabilidade do Fornecedor,26
2015-01-01,Restabelecimento,2
2015-01-01,Retifica\xc3\xa7\xc3\xa3o de Nome,1
2015-01-01,Revis\xc3\xa3o,18
2015-01-01,Revoga\xc3\xa7\xc3\xa3o,4
2015-01-01,Roubo,119
2015-01-01,Roubo Majorado,410
2015-01-01,Sa\xc3\xbade,10
2015-01-01,Sal\xc3\xa1rio,2
2015-01-01,SATISFACAO DE LASCIVIA MEDIANTE PRESENCA DE CRIANCA OU ADOLESCENTE,1
2015-01-01,Se\xc3\xa7\xc3\xa3o C\xc3\xadvel,1
2015-01-01,Seguro,351
2015-01-01,Seq\xc3\xbcestro e c\xc3\xa1rcere privado,2
2015-01-01,Servi\xc3\xa7os,7
2015-01-01,Servi\xc3\xa7os Hospitalares,2
2015-01-01,Servi\xc3\xa7os Profissionais,9
2015-01-01,Servid\xc3\xa3o Administrativa,1
2015-01-01,Servidao de Eletroduto,11
2015-01-01,Servidor P\xc3\xbablico Civil,151
2015-01-01,Servidores Ativos,7
2015-01-01,Servidores Inativos,29
2015-01-01,Sistema Financeiro da Habita\xc3\xa7\xc3\xa3o,11
2015-01-01,Sistema Nacional de Tr\xc3\xa2nsito,42
2015-01-01,Sistema Remunerat\xc3\xb3rio e Benef\xc3\xadcios,280
2015-01-01,Sociedade,12
2015-01-01,Substitui\xc3\xa7\xc3\xa3o do Produto,16
2015-01-01,Sucess\xc3\xb5es,10
2015-01-01,Susta\xc3\xa7\xc3\xa3o de Protesto,8
2015-01-01,Tarifas,58
2015-01-01,Taxa de Coleta de Lixo,3
2015-01-01,Taxa de Licenciamento de Estabelecimento,5
2015-01-01,Taxa de Limpeza P\xc3\xbablica,2
2015-01-01,Taxas,6
2015-01-01,Telefonia,342
2015-01-01,Tempo de Servi\xc3\xa7o,2
2015-01-01,Tr\xc3\xa1fico de Drogas e Condutas Afins,298
2015-01-01,Transfer\xc3\xaancia,1
2015-01-01,Transfer\xc3\xaancia de cotas,1
2015-01-01,Transporte A\xc3\xa9reo,8
2015-01-01,Transporte de Coisas,2
2015-01-01,Transporte de Pessoas,7
2015-01-01,Transporte Terrestre,1
2015-01-01,Tratamento M\xc3\xa9dico,723
2015-01-01,Tratamento Medico,56
2015-01-01,Turismo,3
2015-01-01,Tutela e Curatela,1
2015-01-01,Uni\xc3\xa3o Est\xc3\xa1vel ou Concubinato,4
2015-01-01,Uni\xc3\xa3o Homoafetiva,1
2015-01-01,Uso de documento falso,9
2015-01-01,Usucapi\xc3\xa3o Extraordin\xc3\xa1ria,7
2015-01-01,Usucapi\xc3\xa3o Ordin\xc3\xa1ria,2
2015-01-01,Viola\xc3\xa7\xc3\xa3o de direito autoral,3
2015-01-01,Viola\xc3\xa7\xc3\xa3o de domic\xc3\xadlio,1
2015-02-01,\xc3\x81guas P\xc3\xbablicas,5
2015-02-01,1,2
2015-02-01,Abandono de incapaz,1
2015-02-01,Abandono Intelectual,3
2015-02-01,Abandono Material,7
2015-02-01,Abatimento proporcional do pre\xc3\xa7o,6
2015-02-01,Abono de Perman\xc3\xaancia,11
2015-02-01,Abono Pecuni\xc3\xa1rio,1
2015-02-01,Abuso de Incapazes,1
2015-02-01,Acidente A\xc3\xa9reo,2
2015-02-01,Acidente de Tr\xc3\xa2nsito,121
2015-02-01,Acidente de Trabalho,10
2015-02-01,Acidente De Trabalho,48
2015-02-01,Adicional de Horas Extras,6
2015-02-01,Adicional de Insalubridade,16
2015-02-01,Adicional de Periculosidade,12
2015-02-01,Adicional de Servi\xc3\xa7o Noturno,97
2015-02-01,Adicional por Tempo de Servi\xc3\xa7o,3
2015-02-01,Adjudica\xc3\xa7\xc3\xa3o Compuls\xc3\xb3ria,11
2015-02-01,Administra\xc3\xa7\xc3\xa3o,3
2015-02-01,Admiss\xc3\xa3o,1
2015-02-01,Ado\xc3\xa7\xc3\xa3o de Crian\xc3\xa7a,6
2015-02-01,Ado\xc3\xa7\xc3\xa3o de Maior,1
2015-02-01,Adultera\xc3\xa7\xc3\xa3o de Sinal Identificador de Ve\xc3\xadculo Automotor,9
2015-02-01,Aliena\xc3\xa7\xc3\xa3o Fiduci\xc3\xa1ria,753
2015-02-01,Alimentos,174
2015-02-01,Amea\xc3\xa7a,75
2015-02-01,Anula\xc3\xa7\xc3\xa3o,7
2015-02-01,Anula\xc3\xa7\xc3\xa3o de D\xc3\xa9bito Fiscal,3
2015-02-01,Anula\xc3\xa7\xc3\xa3o e Corre\xc3\xa7\xc3\xa3o de Provas,3
2015-02-01,Aposentadoria,15
2015-02-01,Aposentadoria Especial,1
2015-02-01,Aposentadoria por Invalidez,5
2015-02-01,Aposentadoria por Invalidez Acident\xc3\xa1ria,9
2015-02-01,Apropria\xc3\xa7\xc3\xa3o ind\xc3\xa9bita,14
2015-02-01,Apura\xc3\xa7\xc3\xa3o de haveres,2
2015-02-01,Aquisi\xc3\xa7\xc3\xa3o,17
2015-02-01,Arrendamento Mercantil,30
2015-02-01,Arrendamento Rural,34
2015-02-01,Assembl\xc3\xa9ia,2
2015-02-01,Assinatura B\xc3\xa1sica Mensal,8
2015-02-01,Assist\xc3\xaancia \xc3\xa0 Sa\xc3\xbade,2
2015-02-01,Associa\xc3\xa7\xc3\xa3o,4
2015-02-01,Associa\xc3\xa7\xc3\xa3o para a Produ\xc3\xa7\xc3\xa3o e Tr\xc3\xa1fico e Condutas Afins,13
2015-02-01,Atentado Violento ao Pudor,24
2015-02-01,Ato,2
2015-02-01,Ato Infracional,69
2015-02-01,Ato Lesivo ao Patrim\xc3\xb4nio Art\xc3\xadstico,1
2015-02-01,Atos Administrativos,64
2015-02-01,Atos Unilaterais,2
2015-02-01,Atraso de v\xc3\xb4o,2
2015-02-01,Autofal\xc3\xaancia,1
2015-02-01,Aux\xc3\xadlio,773
2015-02-01,Banc\xc3\xa1rios,174
2015-02-01,Bem de Fam\xc3\xadlia,6
2015-02-01,Benef\xc3\xadcios em Esp\xc3\xa9cie,24
2015-02-01,Bens P\xc3\xbablicos,1
2015-02-01,Busca e Apreens\xc3\xa3o de Menores,7
2015-02-01,C\xc3\xa9dula de Cr\xc3\xa9dito Banc\xc3\xa1rio,12
2015-02-01,C\xc3\xa9dula de Cr\xc3\xa9dito Comercial,2
2015-02-01,C\xc3\xa9dula de Cr\xc3\xa9dito Industrial,1
2015-02-01,C\xc3\xa9dula de Cr\xc3\xa9dito Rural,19
2015-02-01,C\xc3\xa9dula de Produto Rural,3
2015-02-01,C\xc3\xa9dula Hipotec\xc3\xa1ria,1
2015-02-01,Cadastro de An\xc3\xa1lise de Cr\xc3\xa9dito,4589
2015-02-01,Cal\xc3\xbania,4
2015-02-01,Cancelamento de Protesto,3
2015-02-01,Cancelamento de v\xc3\xb4o,1
2015-02-01,Capacidade,42
2015-02-01,Cart\xc3\xa3o de Cr\xc3\xa9dito,214
2015-02-01,Casamento,12
2015-02-01,Cess\xc3\xa3o de Cr\xc3\xa9dito,2
2015-02-01,Cheque,98
2015-02-01,Classifica\xc3\xa7\xc3\xa3o e,9
2015-02-01,CND,2
2015-02-01,CNH,11
