weekDay,assunto_cnj,count
Fri,Registro de Óbito após prazo legal,5
Fri,Registro em Cadastro,95
Fri,Registro em Cadastro de Análise de Crédito,60
Fri,Registro em Cadastro de Inadimplentes,575
Fri,Registro para comercialização de dados cadastrais de consumidores,39
Fri,REGISTROS PÚBLICOS,3
Fri,Regulamentação de Visitas,131
Fri,Reintegração,115
Fri,Reivindicação,110
Fri,Relações de Parentesco,24
Fri,Remissão das Dívidas,1
Fri,Remoção,64
Fri,Remuneração,5
Fri,Repasse de Verbas Públicas,7
Fri,Repetição de indébito,91
Fri,Representação comercial,154
Fri,Rescisão,3
Fri,Rescisão / Resolução,39
Fri,Rescisão do contrato e devolução do dinheiro,1326
Fri,Reserva de Dominio,93
Fri,Reserva de Vagas para Deficientes,24
Fri,Reserva Remunerada,7
Fri,Resgate de Contribuição,10
Fri,Resistência,14
Fri,Resistência (art. 329),1
Fri,Responsabilidade Civil,10243
Fri,Responsabilidade Civil do Empregador,11
Fri,Responsabilidade Civil do Servidor Público / Indenização ao Erário,2
Fri,Responsabilidade da Administração,610
Fri,Responsabilidade do Fornecedor,293
Fri,Responsabilidade dos sócios,3
Fri,Responsabilidade Extracontratual,1
Fri,Restabelecimento,97
Fri,Retificação de Data de Nascimento,2
Fri,Retificação de Nome,27
Fri,Retificação de Sexo,1
Fri,Reversão,54
Fri,Revisão,271
Fri,Revisão do Saldo Devedor,3
Fri,"Revisão Geral Anual (Mora do Executivo - inciso X, art. 37, CF 1988)",6
Fri,Revogação,1
Fri,Revogação de atos praticados em prejuízo de credores e da massa,7
Fri,Revogação/Anulação de multa ambiental,3
Fri,Revogação/Anulação de multa ambiental :: Competência de Fazenda Pública - Meio Ambiente,1
Fri,Revogação/Concessão de Licença Ambiental,7
Fri,Roubo,769
Fri,Roubo (art. 157),160
Fri,Roubo Majorado,4446
Fri,Rural - Agrícola/Pecuário,3
Fri,Salário-Família,79
Fri,Salário-Maternidade (Art. 71/73),1
Fri,Sanções Administrativas,8
Fri,Saneamento,2
Fri,SATISFACAO DE LASCIVIA MEDIANTE PRESENCA DE CRIANCA OU ADOLESCENTE,3
Fri,Saúde,504
Fri,Seção Cível,24
Fri,Seguida de Morte,10
Fri,Seguro,5188
Fri,Seqüestro e cárcere privado,15
Fri,Serviço Militar,1
Fri,Serviços,112
Fri,Serviços Hospitalares,52
Fri,Serviços Profissionais,325
Fri,Servidão,33
Fri,Servidão Administrativa,9
Fri,Servidao de Eletroduto,37
Fri,Servidor Público Civil,1909
Fri,Servidores Ativos,59
Fri,Servidores Inativos,202
Fri,Sistema Financeiro da Habitação,320
Fri,Sistema Nacional de Trânsito,949
Fri,Sistema Remuneratório e Benefícios,3464
Fri,Sociedade,111
Fri,Sonegação de papel ou objeto de valor probatório,11
Fri,Sub-rogação de Vinculo,2
Fri,Subsídios,2
Fri,Substituição do Produto,299
Fri,Subtração de Incapazes,1
Fri,"Subtração, ocultação ou inutilização de material de salvamento",1
Fri,Sucessões,263
Fri,Supressão de documento,7
Fri,Suspensão,6
Fri,Suspensão da Exigibilidade,23
Fri,Sustação de Protesto,157
Fri,Tabelionato de Protestos de Títulos,2
Fri,Tarifas,131
Fri,Taxa de Coleta de Lixo,78
Fri,Taxa de Fiscalização Ambiental,1
Fri,Taxa de Iluminação Pública,10
Fri,Taxa de Licenciamento de Estabelecimento,181
Fri,Taxa de Limpeza Pública,13
Fri,Taxa de Ocupação / Laudêmio / Foro,1
Fri,Taxa de Prevenção e Combate a Incêndio,4
Fri,Taxa Judiciária,1
Fri,Taxas,135
Fri,Telefonia,5714
Fri,Tempo de Serviço,39
Fri,Tempo de Serviço Rural/Contribuições não Recolhidas,1
Fri,Teto Salarial,21
Fri,Títulos da Dívida Pública,2
Fri,Títulos de Crédito,19
Fri,Tráfico de Drogas e Condutas Afins,4755
Fri,Tráfico de influência,2
Fri,Tráfico Interno de Pessoas,1
Fri,Transação,60
Fri,Transferência,5
Fri,Transferência de cotas,8
Fri,Transferência para reserva,1
Fri,Transporte Aéreo,117
Fri,Transporte Aquaviário,2
Fri,Transporte de Coisas,126
Fri,Transporte de Pessoas,97
Fri,Transporte Terrestre,77
Fri,Tratamento da Própria Saúde,7
Fri,Tratamento médico-hospitalar,6
Fri,Tratamento Médico-Hospitalar,208
Fri,Tratamento Medico-Hospitalar e/ou Fornecimento,554
Fri,Tratamento Médico-Hospitalar e/ou Fornecimento de Medicamentos,6350
Fri,Troca ou Permuta,25
Fri,Turismo,86
Fri,Tutela e Curatela,64
Fri,União Estável ou Concubinato,73
Fri,União Homoafetiva,1
Fri,Unidade de Conservação da Natureza,4
Fri,Unidade de terapia intensiva (UTI) / unidade de cuidados intensivos (UCI),4
Fri,Unidade de terapia intensiva (UTI) ou unidade de cuidados intensivos (UCI),28
Fri,Uso,2
Fri,Uso de documento falso,34
Fri,Uso ou Tráfico de Drogas,4
Fri,Usucapiao (Bens Moveis),16
Fri,Usucapião da L 6.969/1981,12
Fri,Usucapião Especial (Constitucional),19
Fri,Usucapião Especial Coletiva,1
Fri,Usucapião Extraordinária,219
Fri,Usucapião Ordinária,89
Fri,Usufruto,7
Fri,Usufruto e Administração dos Bens de Filhos Menores,1
Fri,Vaga de garagem,7
Fri,Veículos,1
Fri,Viagem ao Exterior,1
Fri,Viagem Nacional,1
Fri,Vícios de Construção,1
Fri,Violação aos Princípios Administrativos,10
Fri,Violação de direito autoral,59
Fri,Violação de domicílio,10
Fri,Voluntária,19
Fri,Warrant,2
Fri,Zoneamento Ecológico e Econômico,2
Fri,NA,5256
Sat,Abandono Intelectual,4
Sat,Abono de Permanência,1
Sat,Abuso Sexual :: Competência de Família Substituta - JIJ,1
Sat,Acidente de Trânsito,11
Sat,Acumulação de Cargos,1
Sat,Adicional de Horas Extras,16
Sat,Adicional de Insalubridade,12
Sat,Adicional de Periculosidade,1
Sat,Adicional de Produtividade,1
Sat,Adicional de Serviço Noturno,18
Sat,Adicional por Tempo de Serviço,1
Sat,Adjudicação Compulsória,4
Sat,Admissão / Permanência / Despedida,14
Sat,Adoção Internacional :: Competência de Preparação para Adoção - JIJ,1
Sat,Agentes Políticos,1
Sat,Água e/ou Esgoto,1
Sat,Águas Públicas,2
Sat,Alienação Fiduciária,70
Sat,Alimentos,45
Sat,Ameaça,9
Sat,Anulação,2
Sat,Anulação de Débito Fiscal,5
Sat,Anulação e Correção de Provas / Questões,4
Sat,Aposentadoria,13
Sat,Aposentadoria por Idade (Art. 48/51),1
Sat,Aposentadoria por Invalidez Acidentária,1
Sat,Apropriação indébita,3
Sat,Apuração de haveres,1
Sat,Aquisição,8
Sat,Arrendamento Mercantil,1
Sat,Arrendamento Rural,3
Sat,Associação,1
Sat,Associação para a Produção e Tráfico e Condutas Afins,6
Sat,Atentado Violento ao Pudor,8
Sat,Ato Infracional,27
Sat,Atos Administrativos,29
Sat,Auxílio-Acidente (Art. 86),7
Sat,Auxílio-Alimentação,288
Sat,Auxílio-Doença Acidentário,12
Sat,Bancários,4
Sat,Bem de Família,1
Sat,Benefícios em Espécie,4
Sat,Bloqueio de Valores de Contas Públicas,1
Sat,Busca e Apreensão de Menores,2
Sat,Cadastro de Análise de Crédito,142
Sat,Capacidade,9
Sat,Cartão de Crédito,1
Sat,Casamento,5
Sat,Cédula de Crédito Bancário,2
Sat,Cédula de Produto Rural,1
Sat,Cheque,20
Sat,Classificação e/ou Preterição,9
Sat,CNH - Carteira Nacional de Habilitação,34
Sat,Cofins,1
Sat,Comercialização de dados cadastrais de consumidores,1
Sat,Comodato,5
Sat,Compensação,1
Sat,Compensação de Prejuízo,1
Sat,Compra e Venda,37
Sat,Compromisso,2
Sat,Concessão,18
Sat,Concessão / Permissão / Autorização,1
Sat,Concurso Público / Edital,18
Sat,Condições Especiais para Prestação de Prova,1
Sat,Condomínio,24
Sat,Condomínio em Edifício,5
Sat,Consórcio,7
Sat,Contra o Patrimônio,1
Sat,Contratos Administrativos,25
Sat,Contratos Bancários,244
Sat,Contratos de Consumo,18
Sat,Contratos de Participacao Financeira,68
Sat,Contravenções Penais,72
Sat,Contribuições,3
Sat,Contribuições de Melhoria,4
Sat,"Contribuições para o SEBRAE, SESC, SENAC, SENAI e outros",2
Sat,Contribuições Previdenciárias,68
Sat,Convênio,2
Sat,Corrupção ativa,2
Sat,Corrupção passiva,1
Sat,Crédito Tributário,7
Sat,Crimes contra a Dignidade Sexual :: Competência de Violência Doméstica,1
Sat,Crimes contra a Flora,1
Sat,Crimes contra as Relações de Consumo,3
Sat,Crimes da Lei de licitações,1
Sat,Crimes de Responsabilidade,3
Sat,Crimes de Tortura,1
Sat,Crimes de Tráfico Ilícito e uso indevido de drogas - L 6368,5
Sat,Crimes de Trânsito,44
Sat,Crimes do Sistema Nacional de Armas,58
Sat,Crimes Falimentares,1
Sat,Crimes Previstos no Estatuto do Idoso,2
Sat,Custeio de Assistência Médica,1
Sat,Da Poluição,2
Sat,Dano ao Erário,1
Sat,De Tráfico Ilícito e Uso Indevido de Drogas,3
Sat,Decorrente de Violência Doméstica,15
Sat,Demissão ou Exoneração,5
Sat,Denunciação caluniosa,1
Sat,Desacato,1
Sat,Desapropriação,13
Sat,Desapropriação Indireta,3
Sat,Desapropriação por Utilidade Pública / DL 3.365/1941,1
Sat,Desconto em folha de pagamento,4
Sat,Descontos Indevidos,6
Sat,Desobediência a decisão judicial sobre perda ou suspensão de direitos,1
Sat,Despejo para Uso Próprio,2
Sat,Despejo por Denúncia Vazia,2
Sat,Despesas Condominiais,11
Sat,Difamação,1
Sat,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,33
Sat,DIREITO CIVIL,35
Sat,DIREITO DA CRIANÇA E DO ADOLESCENTE,31
Sat,DIREITO DA SAÚDE,1
Sat,Direito de Greve,1
Sat,Direito de Vizinhança,11
Sat,DIREITO DO CONSUMIDOR,6
Sat,DIREITO PENAL,4
Sat,Direitos / Deveres do Condômino,1
Sat,Dissolução,29
Sat,Dívida Ativa não-tributária,10
Sat,Divisão e Demarcação,1
Sat,Do Sistema Nacional de Armas,1
Sat,Doação,2
Sat,Doença em Pessoa da Família,1
Sat,Duplicata,15
Sat,Empregado Público / Temporário,26
Sat,Empréstimo consignado,9
Sat,Energia Elétrica,1
Sat,Ensino Fundamental e Médio,95
Sat,Ensino Superior,25
Sat,Erro Médico,2
Sat,Esbulho / Turbação / Ameaça,23
Sat,Escolaridade,1
Sat,Espécies de Contratos,39
Sat,Espécies de Títulos de Crédito,20
Sat,Estabelecimentos de Ensino,1
Sat,Estaduais,5
Sat,Estágio Probatório,1
Sat,Estelionato,10
Sat,Estupro,14
Sat,Estupro de vulnerável,37
Sat,Exame de Saúde e/ou Aptidão Física,1
Sat,Exame Psicotécnico / Psiquiátrico,3
Sat,Exclusão - ICMS,1
Sat,Execução Contratual,1
Sat,Exibicao de Documentos,2
Sat,Exoneração,5
Sat,Expedição de Certidão Positiva de Débito com Efeito de Negativa,1
Sat,Expurgos Inflacionários / Planos Econômicos,9
Sat,Extorsão,1
Sat,Extorsão mediante seqüestro,2
Sat,Falsidade ideológica,1
Sat,Falsificação de documento particular,1
Sat,Falsificação de documento público,1
Sat,Família,14
Sat,Fato Atípico :: Competência de Juizado Especial Crime - Trânsito,2
Sat,Fato Gerador/Incidência,1
Sat,Fatos Jurídicos,1
Sat,Férias,5
Sat,Fiscalização,3
Sat,Fixação,8
Sat,Fornecimento de Água,23
Sat,Fornecimento de Energia Elétrica,99
Sat,Fornecimento de insumos,1
Sat,Fornecimento de medicamentos,2
Sat,Fornecimento de Medicamentos,67
Sat,Franquia,1
Sat,Funcionamento de Estabelecimentos Empresariais,1
Sat,Furto,17
Sat,Furto Privilegiado,1
Sat,Furto Qualificado,41
Sat,Garantias Constitucionais,2
Sat,Gratificação de Incentivo,3
Sat,Gratificação Natalina/13º salário,2
Sat,Gratificações de Atividade,9
Sat,Gratificações e Adicionais,12
Sat,Gratificações Municipais Específicas,7
Sat,Grave,2
Sat,Gravíssima,2
Sat,Guarda,13
Sat,Habilitação / Registro Cadastral / Julgamento / Homologação,1
Sat,Homicídio Privilegiado,1
Sat,Homicídio Qualificado,127
Sat,Homicídio Simples,40
Sat,Honorarios Profissionais,19
Sat,ICMS / Incidência Sobre o Ativo Fixo,6
Sat,ICMS/ Imposto sobre Circulação de Mercadorias,314
Sat,ICMS/Importação,5
Sat,Imissão,4
Sat,Impostos,115
Sat,Improbidade Administrativa,34
Sat,Inadimplemento,3
Sat,Incêndio,1
Sat,Inclusão Indevida em Cadastro de Inadimplentes,20
Sat,Inconstitucionalidade Material,5
Sat,Indenização / Terço Constitucional,9
Sat,Indenização por Dano Material,9
Sat,Indenização por Dano Moral,93
Sat,Infração Administrativa,9
Sat,Ingresso e Concurso,1
Sat,Injúria,2
Sat,Inscrição / Documentação,2
Sat,Inspeção Sanitária de Origem Animal,1
Sat,Integralidade,72
Sat,Interdição,1
Sat,Interpretação / Revisão de Contrato,3
Sat,Intervenção em Estado / Município,2
Sat,Invalidez Permanente,1
Sat,Inventário e Partilha,42
Sat,Investigação de Paternidade,8
Sat,IPTU/ Imposto Predial e Territorial Urbano,249
Sat,IPVA - Imposto Sobre Propriedade de Veículos Automotores,18
Sat,IRPF/Imposto de Renda de Pessoa Física,16
Sat,Isonomia/Equivalência Salarial,2
Sat,ISS/ Imposto sobre Serviços,86
Sat,ITBI - Imposto de Transmissão Intervivos de Bens Móveis e Imóveis,21
Sat,ITCD - Imposto de Transmissão Causa Mortis,11
Sat,Jornada de Trabalho,38
Sat,Latrocínio,15
Sat,Lesões Corporais,1
Sat,Liberação de Veículo Apreendido,2
Sat,Licença por Acidente em Serviço,1
Sat,Licença Prêmio,1
Sat,Licença-Prêmio,1
Sat,Licenças,4
Sat,Licenças / Afastamentos,1
Sat,Licenciamento de Veículo,3
Sat,Licitações,14
Sat,Liquidação / Cumprimento / Execução :: Competência de Cível - Meio Ambiente,1
Sat,Liquidação / Cumprimento / Execução :: Competência de Precatória Cível,3
Sat,Locação de Imóvel,47
Sat,Locação de Móvel,3
Sat,Magistério público da educação básica - hora-atividade (Lei 11.738/08),55
Sat,Magistratura,1
Sat,Mandato,6
Sat,Marca,2
Sat,Maus Tratos,1
Sat,Medidas Sócioeducativas,2
Sat,Meio Ambiente,13
Sat,Militar,14
Sat,Multas e demais Sanções,99
Sat,Municipais,14
Sat,Mútuo,10
Sat,Nomeação,6
Sat,Nota Promissória,11
Sat,Obrigações,77
Sat,Oferta,2
Sat,Orçamento,1
Sat,Ordenação da Cidade / Plano Diretor,3
Sat,Pagamento,9
Sat,Pagamento Atrasado / Correção Monetária,3
Sat,Pagamento em Consignação,1
Sat,Parcelamento de Vencimentos,18
Sat,Parcelamento do solo urbano,1
Sat,Peculato,1
Sat,Pensão,47
Sat,Pensão por Morte (Art. 74/9),19
Sat,Perigo de contágio de moléstia grave,1
Sat,Pessoas naturais,19
Sat,PIS,2
Sat,Piso Salarial,71
Sat,Planos de Saúde,30
Sat,Posse,41
Sat,Posse de Drogas para Consumo Pessoal,74
Sat,Posse e Exercício,2
Sat,Prestação de Serviços,33
Sat,Previdência privada,58
Sat,Processo Administrativo Disciplinar ou Sindicância,4
Sat,Promessa de Compra e Venda,84
Sat,Promessa de Recompensa,1
Sat,Promoção,6
Sat,Promoção / Ascensão,61
Sat,Propriedade,9
Sat,Propriedade Fiduciária,1
Sat,Propriedade Intelectual / Industrial,3
Sat,Protesto Indevido de Título,1
Sat,Quadrilha ou Bando,1
Sat,"Reajuste de Remuneração, Soldo, Proventos ou Pensão",4
Sat,"Reajustes de Remuneração, Proventos ou Pensão",339
Sat,Receptação,7
Sat,Receptação Qualificada,3
Sat,Reconhecimento / Dissolução,23
Sat,Recuperação judicial e Falência,23
Sat,Regime de Bens Entre os Cônjuges,3
Sat,Regime Estatutário,2
Sat,Registro de Óbito após prazo legal,1
Sat,Registro em Cadastro,1
Sat,Registro em Cadastro de Análise de Crédito,1
Sat,Registro em Cadastro de Inadimplentes,12
Sat,Regulamentação de Visitas,6
Sat,Reintegração,6
Sat,Reivindicação,2
Sat,Relações de Parentesco,1
Sat,Remoção,1
Sat,Repasse de Verbas Públicas,2
Sat,Repetição de indébito,7
Sat,Representação comercial,7
Sat,Reserva de Dominio,2
Sat,Resistência,2
Sat,Responsabilidade Civil,22
Sat,Responsabilidade da Administração,5
Sat,Responsabilidade do Fornecedor,4
Sat,Responsabilidade dos sócios,1
Sat,Restabelecimento,10
Sat,Retificação de Nome,2
Sat,Reversão,7
Sat,Revisão,13
Sat,"Revisão Geral Anual (Mora do Executivo - inciso X, art. 37, CF 1988)",1
Sat,Revogação/Concessão de Licença Ambiental,1
Sat,Roubo,14
Sat,Roubo (art. 157),4
Sat,Roubo Majorado,95
Sat,Salário-Família,6
Sat,Saneamento,1
Sat,Saúde,32
Sat,Seção Cível,1
Sat,Seguida de Morte,1
Sat,Seguro,113
Sat,Serviços,3
Sat,Serviços Hospitalares,1
Sat,Servidão Administrativa,1
Sat,Servidao de Eletroduto,10
Sat,Servidor Público Civil,93
Sat,Servidores Ativos,5
Sat,Servidores Inativos,9
Sat,Sistema Financeiro da Habitação,7
Sat,Sistema Nacional de Trânsito,50
Sat,Sistema Remuneratório e Benefícios,189
Sat,Sociedade,2
Sat,Substituição do Produto,1
Sat,Sucessões,7
Sat,Suspensão da Exigibilidade,1
Sat,Sustação de Protesto,10
Sat,Sustação/Alteração de Leilão,1
Sat,Taxa de Coleta de Lixo,6
Sat,Taxa de Licenciamento de Estabelecimento,3
Sat,Taxa de Limpeza Pública,1
Sat,Taxa Judiciária,1
Sat,Taxas,8
Sat,Telefonia,95
Sat,Tempo de Serviço,7
Sat,Teto Salarial,3
Sat,Tráfico de Drogas e Condutas Afins,229
Sat,Transporte de Coisas,1
Sat,Tratamento médico-hospitalar,1
Sat,Tratamento Médico-Hospitalar,12
Sat,Tratamento Medico-Hospitalar e/ou Fornecimento,17
Sat,Tratamento Médico-Hospitalar e/ou Fornecimento de Medicamentos,339
Sat,Troca ou Permuta,1
Sat,Tutela e Curatela,1
Sat,União Estável ou Concubinato,3
Sat,Uso de documento falso,3
Sat,Usucapião da L 6.969/1981,2
Sat,Usucapião Extraordinária,8
Sat,Usucapião Ordinária,5
Sat,Violação de direito autoral,2
Sat,NA,145
